StartTime,EndTime,DK_Load,NE_Load,IT_Load,PO_Load,HU_Load,SP_Load,SE_Load,DE_Load,UK_Load,Wind_Onshore_SP,Wind_Onshore_PO,Solar_IT,Solar_DE,Wind_Offshore_NE,Biomass_IT,Solar_NE,Hydro_Water_Reservoir_IT,Hydro_Pumped_Storage_IT,Biomass_PO,Hydro_Pumped_Storage_PO,Hydro_Water_Reservoir_DE,Solar_SE,Wind_Offshore_SP,Wind_Offshore_IT,Solar_SP,Hydro_Run-of-river_and_poundage_DE,Hydro_Run-of-river_and_poundage_SP,Wind_Offshore_DK,Biomass_SP,Hydro_Run-of-river_and_poundage_PO,Wind_Onshore_IT,Hydro_Water_Reservoir_SP,Other_renewable_DE,Geothermal_DE,Hydro_Pumped_Storage_DE,Biomass_DK,Geothermal_SP,Solar_HU,Hydro_Pumped_Storage_SP,Wind_Onshore_DK,Marine_SP,Hydro_Run-of-river_and_poundage_NE,Wind_Onshore_UK,Hydro_Run-of-river_and_poundage_IT,Wind_Onshore_NE,Hydro_Run-of-river_and_poundage_HU,Solar_PO,Geothermal_IT,Other_renewable_SP,Biomass_HU,Other_renewable_HU,Wind_Onshore_DE,Hydro_Water_Reservoir_PO,Wind_Onshore_HU,Geothermal_HU,Wind_Offshore_DE,Wind_Onshore_SE,Hydro_Water_Reservoir_HU,Biomass_NE,Hydro_Water_Reservoir_SE,Solar_DK,Biomass_DE,Marine_SE,green_energy_SP,green_energy_UK,green_energy_DE,green_energy_DK,green_energy_HU,green_energy_SE,green_energy_IT,green_energy_PO,green_energy_NE,label
1654736400,1654740000,2918.0,40275.0,26834.0,16182.0,16794.0,94468.0,10757.0,176067.0,1380.0,19652.0,574.0,0.0,0.0,1625.0,541.0,0.0,329.0,62.0,226.0,0.0,589.0,2.0,0.0,0.0,1224.0,6951.0,3176.0,153.0,2004.0,120.0,3217.0,4104.0,356.0,99.0,584.0,288.0,0.0,0.0,1620.0,178.0,0.0,0.0,0.0,3165.0,2400.0,40.0,27.0,580.0,376.0,428.0,51.0,26392.0,0.0,25.0,0.0,704.0,1528.0,36.0,81.0,8244.0,1.0,16521.0,0.0,32156.0,0.0,52196.0,620.0,580.0,9774.0,7894.0,947.0,4106.0,4
1654740000,1654743600,3055.0,40525.0,27523.0,16505.0,16911.0,94348.0,11244.0,181083.0,1607.0,18920.0,738.0,11.0,75.0,1549.0,555.0,0.0,330.0,74.0,229.0,0.0,681.0,15.0,0.0,0.0,1116.0,6844.0,3152.0,147.0,1996.0,120.0,3248.0,4652.0,356.0,100.0,880.0,289.0,0.0,14.0,2008.0,177.0,0.0,0.0,0.0,3222.0,1964.0,40.0,193.0,580.0,372.0,437.0,52.0,28431.0,0.0,52.0,0.0,825.0,1485.0,36.0,81.0,8469.0,18.0,16640.0,0.0,32216.0,0.0,54832.0,631.0,631.0,9969.0,8020.0,1280.0,3594.0,4
1654743600,1654747200,3571.0,40841.0,31379.0,18856.0,17904.0,96872.0,12620.0,195327.0,1697.0,18432.0,582.0,335.0,1947.0,1907.0,571.0,22.0,747.0,392.0,229.0,0.0,857.0,53.0,0.0,0.0,920.0,6804.0,3160.0,187.0,2012.0,117.0,3178.0,5292.0,356.0,100.0,994.0,303.0,0.0,248.0,1484.0,171.0,0.0,0.0,0.0,3955.0,2106.0,41.0,582.0,579.0,384.0,438.0,51.0,28685.0,0.0,81.0,0.0,1583.0,1289.0,38.0,81.0,9629.0,65.0,16897.0,0.0,31684.0,0.0,58223.0,726.0,897.0,10971.0,9757.0,1510.0,4116.0,1
1654747200,1654750800,4131.0,42816.0,36628.0,20953.0,20135.0,103364.0,13849.0,221803.0,1546.0,18224.0,207.0,1897.0,9733.0,2174.0,551.0,81.0,817.0,557.0,231.0,50.0,582.0,119.0,0.0,0.0,456.0,6927.0,3316.0,171.0,2028.0,116.0,2775.0,8588.0,356.0,100.0,3378.0,287.0,0.0,734.0,816.0,142.0,0.0,0.0,0.0,5165.0,1972.0,44.0,1350.0,579.0,384.0,442.0,46.0,26547.0,0.0,194.0,0.0,2824.0,1131.0,47.0,80.0,9900.0,125.0,17607.0,0.0,33812.0,0.0,68054.0,725.0,1507.0,11150.0,12341.0,1954.0,4307.0,1
1654750800,1654754400,4408.0,45317.0,41051.0,21766.0,21031.0,111784.0,14545.0,239747.0,1493.0,17868.0,63.0,4042.0,22729.0,1815.0,548.0,167.0,1242.0,1491.0,239.0,100.0,830.0,209.0,0.0,0.0,4632.0,6942.0,3680.0,153.0,2096.0,121.0,2696.0,11516.0,356.0,100.0,8141.0,290.0,0.0,1486.0,816.0,120.0,0.0,0.0,0.0,5834.0,1342.0,41.0,2108.0,575.0,400.0,440.0,50.0,24582.0,0.0,177.0,0.0,4239.0,1083.0,48.0,80.0,10041.0,214.0,18011.0,0.0,41008.0,0.0,85930.0,777.0,2242.0,11333.0,16428.0,2631.0,3404.0,1
1654754400,1654758000,4503.0,45137.0,42014.0,21954.0,21308.0,117204.0,14651.0,250227.0,1825.0,18680.0,108.0,5253.0,38935.0,1369.0,521.0,401.0,1119.0,1331.0,238.0,0.0,1170.0,304.0,0.0,0.0,19632.0,6934.0,3476.0,156.0,2132.0,126.0,2253.0,10268.0,356.0,96.0,7383.0,293.0,0.0,2162.0,92.0,109.0,0.0,0.0,0.0,5786.0,1334.0,44.0,2923.0,573.0,412.0,435.0,53.0,24267.0,0.0,182.0,0.0,4767.0,994.0,48.0,81.0,9955.0,319.0,17950.0,0.0,54692.0,0.0,101858.0,877.0,2924.0,11253.0,16836.0,3395.0,3185.0,1
1654758000,1654761600,4561.0,42108.0,41982.0,22102.0,21106.0,120648.0,14690.0,252594.0,1957.0,20660.0,200.0,6707.0,56392.0,1101.0,510.0,797.0,930.0,649.0,240.0,0.0,797.0,388.0,0.0,1.0,38148.0,6945.0,3272.0,162.0,2112.0,122.0,2286.0,5280.0,356.0,96.0,4318.0,287.0,0.0,2981.0,756.0,111.0,0.0,0.0,0.0,5769.0,1436.0,44.0,3894.0,573.0,420.0,446.0,48.0,25171.0,0.0,187.0,0.0,4771.0,882.0,48.0,80.0,9908.0,412.0,17557.0,0.0,70648.0,0.0,116403.0,972.0,3754.0,11178.0,17425.0,4456.0,3414.0,1
1654761600,1654765200,4566.0,39085.0,41997.0,22286.0,20890.0,123020.0,14817.0,257318.0,1960.0,21520.0,215.0,6930.0,70611.0,1149.0,501.0,988.0,966.0,595.0,240.0,0.0,480.0,437.0,0.0,0.0,45960.0,6963.0,3176.0,156.0,1968.0,121.0,2593.0,3156.0,356.0,99.0,2331.0,238.0,0.0,3737.0,900.0,132.0,0.0,0.0,0.0,5528.0,1573.0,44.0,4092.0,564.0,412.0,442.0,51.0,27266.0,0.0,204.0,0.0,4148.0,838.0,49.0,81.0,9850.0,502.0,17118.0,0.0,77092.0,0.0,129372.0,1028.0,4527.0,11125.0,17677.0,4668.0,3791.0,1
1654765200,1654768800,4510.0,37515.0,41325.0,22294.0,20868.0,124852.0,14634.0,258834.0,1949.0,21424.0,282.0,8433.0,80728.0,1029.0,515.0,1055.0,702.0,406.0,241.0,24.0,523.0,463.0,0.0,1.0,49808.0,6902.0,3108.0,176.0,2104.0,120.0,2690.0,2932.0,356.0,96.0,490.0,233.0,0.0,3876.0,420.0,170.0,0.0,0.0,0.0,4573.0,1955.0,44.0,4026.0,575.0,408.0,441.0,53.0,29893.0,0.0,304.0,0.0,4222.0,683.0,59.0,82.0,9801.0,634.0,16897.0,0.0,80204.0,0.0,140107.0,1213.0,4777.0,10947.0,17895.0,4693.0,4121.0,1
1654768800,1654772400,4505.0,35840.0,39541.0,22085.0,21188.0,127812.0,14610.0,259529.0,1982.0,21792.0,340.0,6625.0,81861.0,742.0,519.0,1041.0,670.0,358.0,239.0,168.0,485.0,454.0,0.0,0.0,51632.0,6840.0,3028.0,203.0,1960.0,119.0,2590.0,2712.0,356.0,99.0,475.0,283.0,0.0,4036.0,392.0,248.0,0.0,0.0,0.0,3857.0,2350.0,44.0,3657.0,577.0,404.0,441.0,52.0,33890.0,0.0,341.0,0.0,4212.0,631.0,60.0,80.0,9762.0,806.0,16673.0,0.0,81920.0,0.0,144891.0,1540.0,4974.0,10847.0,15196.0,4523.0,4213.0,1
1654772400,1654776000,4432.0,35762.0,40327.0,22260.0,21062.0,128564.0,14498.0,255663.0,1963.0,22904.0,495.0,6432.0,81888.0,1397.0,520.0,1099.0,832.0,394.0,238.0,0.0,883.0,436.0,0.0,0.0,52504.0,6814.0,3080.0,221.0,1956.0,119.0,2681.0,3240.0,356.0,97.0,733.0,222.0,0.0,3811.0,192.0,347.0,0.0,0.0,0.0,4450.0,2538.0,44.0,3492.0,580.0,416.0,440.0,52.0,37174.0,0.0,371.0,0.0,5908.0,553.0,60.0,80.0,9715.0,742.0,16628.0,0.0,84292.0,0.0,150481.0,1532.0,4778.0,10704.0,15889.0,4344.0,5114.0,1
1654776000,1654779600,4350.0,35750.0,40196.0,22646.0,21169.0,127108.0,14617.0,250884.0,1893.0,24116.0,716.0,5710.0,80422.0,1468.0,535.0,1250.0,778.0,372.0,236.0,23.0,579.0,388.0,0.0,0.0,53116.0,6797.0,3056.0,253.0,1916.0,119.0,2864.0,2036.0,356.0,98.0,410.0,210.0,0.0,3703.0,1636.0,392.0,0.0,0.0,0.0,4135.0,2434.0,44.0,2998.0,580.0,416.0,442.0,52.0,39575.0,0.0,448.0,0.0,8319.0,444.0,60.0,78.0,9807.0,779.0,16597.0,0.0,86292.0,0.0,153153.0,1634.0,4749.0,10639.0,14974.0,4092.0,5230.0,1
1654779600,1654783200,4345.0,36135.0,39877.0,22090.0,21411.0,124812.0,14651.0,246951.0,1839.0,24284.0,806.0,4903.0,75680.0,1201.0,553.0,1215.0,635.0,709.0,237.0,168.0,582.0,316.0,0.0,0.0,52448.0,6732.0,2968.0,273.0,1908.0,132.0,3208.0,1744.0,356.0,96.0,307.0,226.0,0.0,3099.0,2604.0,454.0,0.0,0.0,0.0,4055.0,2360.0,47.0,1747.0,580.0,404.0,441.0,54.0,39652.0,0.0,515.0,0.0,9506.0,396.0,54.0,76.0,9932.0,737.0,16587.0,0.0,86360.0,0.0,149498.0,1690.0,4210.0,10644.0,14643.0,3090.0,4852.0,1
1654783200,1654786800,4440.0,38282.0,39151.0,21946.0,21305.0,124436.0,14574.0,244774.0,1879.0,25144.0,799.0,4223.0,65093.0,2265.0,553.0,1163.0,528.0,481.0,243.0,234.0,813.0,222.0,0.0,0.0,50696.0,6724.0,2852.0,190.0,1900.0,137.0,3614.0,1664.0,356.0,84.0,316.0,268.0,0.0,2270.0,1912.0,523.0,0.0,0.0,0.0,4159.0,2349.0,38.0,1233.0,582.0,408.0,440.0,30.0,40486.0,0.0,528.0,0.0,9750.0,346.0,48.0,72.0,10012.0,575.0,16775.0,0.0,84576.0,0.0,140397.0,1556.0,3354.0,10580.0,14140.0,2646.0,5849.0,1
1654786800,1654790400,4288.0,41981.0,37995.0,21811.0,21177.0,124752.0,14371.0,243193.0,1995.0,27156.0,770.0,2428.0,51830.0,3518.0,536.0,844.0,667.0,529.0,238.0,321.0,1016.0,132.0,0.0,0.0,48116.0,6745.0,2768.0,168.0,1896.0,144.0,3370.0,1856.0,356.0,80.0,799.0,264.0,0.0,1412.0,1400.0,611.0,0.0,0.0,0.0,5362.0,2153.0,38.0,748.0,584.0,416.0,452.0,29.0,39730.0,0.0,556.0,0.0,8137.0,344.0,48.0,71.0,10090.0,347.0,17226.0,0.0,83608.0,0.0,125919.0,1390.0,2535.0,10566.0,13476.0,2221.0,6586.0,1
1654790400,1654794000,4057.0,43711.0,37868.0,21991.0,21657.0,124100.0,14037.0,240290.0,1986.0,28732.0,911.0,851.0,33078.0,3676.0,541.0,611.0,1311.0,627.0,242.0,433.0,1220.0,59.0,0.0,0.0,43352.0,6765.0,2732.0,381.0,1984.0,145.0,3008.0,2056.0,356.0,90.0,2026.0,278.0,0.0,633.0,2908.0,687.0,0.0,0.0,0.0,6365.0,2095.0,44.0,391.0,580.0,412.0,466.0,48.0,36761.0,46.0,483.0,0.0,7315.0,327.0,48.0,70.0,9555.0,189.0,17984.0,0.0,82176.0,0.0,105595.0,1535.0,1722.0,9941.0,13283.0,2168.0,6452.0,1
1654794000,1654797600,3848.0,46374.0,36910.0,21832.0,21799.0,123624.0,13846.0,233690.0,1834.0,30076.0,1093.0,67.0,15241.0,2959.0,541.0,313.0,987.0,723.0,241.0,391.0,1419.0,16.0,0.0,0.0,34160.0,6793.0,2916.0,552.0,2100.0,162.0,2722.0,4852.0,356.0,97.0,10007.0,284.0,0.0,172.0,676.0,727.0,0.0,0.0,0.0,6321.0,1824.0,44.0,149.0,586.0,432.0,476.0,48.0,30580.0,53.0,621.0,0.0,6765.0,374.0,51.0,69.0,9513.0,76.0,18223.0,0.0,75212.0,0.0,89481.0,1639.0,1412.0,9903.0,11947.0,2089.0,5165.0,1
1654797600,1654801200,3647.0,48974.0,36069.0,21160.0,21940.0,122788.0,13491.0,224940.0,1753.0,32496.0,1163.0,0.0,3830.0,3566.0,539.0,91.0,695.0,570.0,241.0,154.0,1489.0,3.0,0.0,0.0,17260.0,6846.0,3312.0,542.0,2116.0,163.0,2290.0,8900.0,356.0,100.0,12443.0,284.0,0.0,3.0,72.0,700.0,0.0,0.0,0.0,5744.0,1462.0,44.0,14.0,588.0,436.0,511.0,49.0,25566.0,53.0,613.0,0.0,7017.0,546.0,56.0,70.0,9349.0,15.0,18143.0,0.0,64592.0,0.0,75790.0,1541.0,1276.0,9898.0,10426.0,1788.0,5189.0,1
1654801200,1654804800,3505.0,49676.0,33446.0,19979.0,21326.0,122108.0,13113.0,215635.0,1712.0,33532.0,1388.0,0.0,121.0,4593.0,540.0,10.0,626.0,504.0,242.0,4.0,1091.0,0.0,0.0,0.0,4604.0,6852.0,3408.0,647.0,2140.0,158.0,2213.0,11568.0,356.0,101.0,6475.0,254.0,0.0,0.0,0.0,638.0,0.0,0.0,0.0,4857.0,1164.0,44.0,0.0,588.0,444.0,513.0,51.0,23215.0,7.0,732.0,0.0,6765.0,781.0,56.0,69.0,9032.0,1.0,17940.0,0.0,55696.0,0.0,62916.0,1540.0,1396.0,9813.0,9328.0,1799.0,5836.0,3
1654804800,1654808400,3279.0,49229.0,30712.0,18595.0,20387.0,116624.0,12308.0,205586.0,1632.0,34660.0,1388.0,0.0,0.0,4959.0,540.0,0.0,510.0,127.0,229.0,0.0,954.0,0.0,0.0,1.0,2688.0,6797.0,3640.0,739.0,2140.0,141.0,2510.0,13568.0,356.0,104.0,4575.0,283.0,0.0,0.0,0.0,681.0,0.0,0.0,0.0,4141.0,1168.0,44.0,0.0,588.0,440.0,521.0,49.0,23002.0,0.0,766.0,0.0,5464.0,923.0,55.0,72.0,8856.0,0.0,17510.0,0.0,57136.0,0.0,58762.0,1703.0,1435.0,9779.0,8417.0,1758.0,6199.0,3
1654808400,1654812000,3087.0,46569.0,28127.0,17422.0,19453.0,108148.0,11370.0,191403.0,1572.0,34596.0,1363.0,0.0,0.0,4381.0,528.0,0.0,600.0,284.0,219.0,105.0,804.0,0.0,0.0,1.0,2640.0,6643.0,3468.0,772.0,2132.0,127.0,2931.0,9952.0,356.0,104.0,2604.0,273.0,0.0,0.0,0.0,749.0,0.0,0.0,0.0,3808.0,1518.0,44.0,0.0,588.0,436.0,523.0,47.0,24016.0,0.0,714.0,0.0,5456.0,1121.0,48.0,70.0,8350.0,0.0,17102.0,0.0,53224.0,0.0,57085.0,1794.0,1376.0,9471.0,8740.0,1814.0,5969.0,3
1654812000,1654815600,2957.0,43850.0,26754.0,16784.0,18193.0,104148.0,11255.0,181954.0,1336.0,33016.0,1554.0,0.0,0.0,4885.0,519.0,0.0,485.0,59.0,217.0,0.0,567.0,0.0,0.0,1.0,2588.0,6654.0,3116.0,829.0,2136.0,125.0,2917.0,3480.0,356.0,104.0,952.0,213.0,0.0,0.0,136.0,743.0,0.0,0.0,0.0,3349.0,2356.0,44.0,0.0,588.0,420.0,516.0,44.0,23842.0,0.0,751.0,0.0,6258.0,1202.0,48.0,71.0,8591.0,0.0,16638.0,0.0,44892.0,0.0,55371.0,1785.0,1403.0,9793.0,7918.0,1896.0,7312.0,3
1654815600,1654819200,2869.0,42165.0,25885.0,16464.0,17219.0,98260.0,11242.0,176202.0,1177.0,32244.0,1648.0,0.0,0.0,4657.0,519.0,0.0,387.0,96.0,218.0,0.0,942.0,0.0,0.0,1.0,2572.0,6788.0,3020.0,857.0,2084.0,125.0,2848.0,3116.0,356.0,104.0,232.0,267.0,0.0,0.0,1032.0,742.0,0.0,0.0,0.0,3176.0,2625.0,44.0,0.0,588.0,412.0,512.0,44.0,23993.0,0.0,867.0,0.0,8177.0,1253.0,48.0,73.0,8607.0,0.0,16580.0,0.0,44480.0,0.0,57172.0,1866.0,1515.0,9860.0,7615.0,1991.0,7355.0,3
1654819200,1654822800,2843.0,41110.0,25504.0,16340.0,16697.0,95072.0,11356.0,175166.0,1088.0,29032.0,1669.0,0.0,0.0,5087.0,518.0,0.0,367.0,49.0,218.0,0.0,926.0,0.0,0.0,1.0,2576.0,6834.0,2840.0,826.0,2064.0,125.0,2730.0,2880.0,356.0,104.0,69.0,291.0,0.0,0.0,2288.0,725.0,0.0,0.0,0.0,3003.0,2784.0,44.0,0.0,587.0,408.0,509.0,44.0,22872.0,0.0,924.0,0.0,9604.0,1163.0,53.0,73.0,8614.0,0.0,16519.0,0.0,42088.0,0.0,57284.0,1842.0,1574.0,9777.0,7255.0,2012.0,7944.0,1
1654822800,1654826400,2867.0,40435.0,25546.0,16124.0,16578.0,93512.0,10994.0,176048.0,1079.0,27092.0,1696.0,0.0,0.0,4883.0,518.0,0.0,416.0,75.0,222.0,0.0,944.0,2.0,0.0,1.0,2576.0,6842.0,2756.0,668.0,2044.0,125.0,2821.0,2328.0,356.0,104.0,50.0,204.0,0.0,0.0,2288.0,648.0,0.0,0.0,0.0,2987.0,3034.0,44.0,21.0,586.0,412.0,509.0,44.0,20753.0,0.0,917.0,0.0,11003.0,973.0,60.0,74.0,8459.0,1.0,16494.0,0.0,39496.0,0.0,56546.0,1521.0,1574.0,9434.0,7404.0,2064.0,7991.0,1
1654826400,1654830000,2997.0,40581.0,26358.0,16562.0,16774.0,93452.0,11459.0,180246.0,1031.0,25868.0,1709.0,17.0,108.0,4898.0,524.0,0.0,393.0,52.0,198.0,0.0,518.0,9.0,0.0,1.0,2568.0,6883.0,2740.0,735.0,2040.0,125.0,2910.0,2368.0,356.0,104.0,4.0,221.0,0.0,18.0,2288.0,466.0,0.0,0.0,0.0,3123.0,2775.0,44.0,180.0,587.0,416.0,512.0,44.0,20691.0,0.0,854.0,0.0,12072.0,767.0,66.0,75.0,8888.0,19.0,16654.0,0.0,38288.0,0.0,57390.0,1441.0,1538.0,9664.0,7607.0,2212.0,7748.0,1
1654830000,1654833600,3496.0,41153.0,29732.0,19017.0,17753.0,96040.0,12735.0,192782.0,976.0,23296.0,1648.0,527.0,3014.0,4702.0,520.0,27.0,728.0,285.0,163.0,12.0,594.0,30.0,0.0,1.0,2516.0,6912.0,2744.0,694.0,2144.0,122.0,3393.0,2628.0,356.0,104.0,177.0,306.0,0.0,261.0,716.0,347.0,0.0,0.0,0.0,3920.0,2803.0,44.0,578.0,588.0,408.0,512.0,41.0,19541.0,0.0,784.0,0.0,13198.0,621.0,68.0,74.0,9699.0,92.0,16988.0,0.0,34452.0,0.0,60884.0,1439.0,1710.0,10350.0,9962.0,2523.0,7606.0,1
1654833600,1654837200,4025.0,43596.0,34864.0,20915.0,19821.0,102788.0,14135.0,217382.0,1054.0,20764.0,1643.0,2028.0,15631.0,4079.0,522.0,123.0,992.0,773.0,166.0,154.0,1518.0,70.0,0.0,1.0,2040.0,6959.0,3048.0,574.0,2104.0,121.0,3958.0,3688.0,356.0,103.0,2584.0,314.0,0.0,910.0,52.0,296.0,0.0,0.0,0.0,5020.0,2842.0,44.0,1063.0,586.0,436.0,510.0,47.0,16509.0,0.0,709.0,0.0,13748.0,546.0,68.0,75.0,9924.0,250.0,17824.0,0.0,32132.0,0.0,75232.0,1434.0,2288.0,10540.0,13880.0,3147.0,7119.0,1
1654837200,1654840800,4313.0,47699.0,39120.0,21804.0,20328.0,111464.0,14654.0,236501.0,1297.0,17956.0,1527.0,4036.0,40801.0,4501.0,521.0,324.0,820.0,854.0,219.0,148.0,1626.0,138.0,0.0,1.0,5972.0,6994.0,3100.0,495.0,2036.0,137.0,4975.0,5684.0,356.0,100.0,6995.0,313.0,0.0,2119.0,0.0,325.0,0.0,0.0,0.0,5254.0,2576.0,44.0,1713.0,579.0,440.0,505.0,47.0,11870.0,0.0,732.0,0.0,14056.0,568.0,68.0,75.0,10078.0,512.0,18124.0,0.0,35188.0,0.0,100922.0,1645.0,3515.0,10784.0,17040.0,3744.0,7476.0,1
1654840800,1654844400,4440.0,49286.0,40396.0,22323.0,20051.0,116932.0,14556.0,247544.0,1611.0,14904.0,1514.0,5386.0,72351.0,3550.0,529.0,332.0,924.0,887.0,241.0,0.0,1114.0,215.0,0.0,0.0,20152.0,7040.0,3092.0,379.0,2168.0,144.0,5660.0,5408.0,356.0,98.0,4491.0,279.0,0.0,3484.0,72.0,473.0,0.0,0.0,0.0,4993.0,2396.0,44.0,2610.0,567.0,436.0,504.0,48.0,11894.0,0.0,799.0,0.0,14262.0,615.0,68.0,72.0,10122.0,837.0,17915.0,0.0,46232.0,0.0,129521.0,1968.0,4947.0,10952.0,18946.0,4509.0,6350.0,1
1654844400,1654848000,4551.0,47873.0,41228.0,22073.0,19772.0,121124.0,14651.0,252235.0,1735.0,12584.0,1438.0,7447.0,100767.0,4377.0,538.0,409.0,868.0,745.0,241.0,2.0,630.0,298.0,0.0,1.0,34824.0,7053.0,3016.0,423.0,2004.0,131.0,5858.0,3556.0,356.0,96.0,649.0,200.0,0.0,4594.0,208.0,633.0,0.0,0.0,0.0,4649.0,2468.0,44.0,3298.0,566.0,448.0,515.0,47.0,17897.0,0.0,769.0,0.0,13941.0,707.0,67.0,72.0,10077.0,1076.0,17416.0,0.0,56640.0,0.0,158805.0,2332.0,6036.0,11082.0,20672.0,5110.0,7326.0,1
1654848000,1654851600,4483.0,44244.0,41281.0,22379.0,19752.0,124184.0,14492.0,255188.0,1763.0,11388.0,1488.0,8433.0,116873.0,4727.0,520.0,505.0,907.0,938.0,240.0,5.0,550.0,366.0,0.0,1.0,38492.0,7043.0,3048.0,395.0,1944.0,129.0,6158.0,3400.0,356.0,96.0,267.0,172.0,0.0,5275.0,8.0,773.0,0.0,0.0,0.0,4359.0,2768.0,44.0,3832.0,566.0,432.0,517.0,48.0,23776.0,0.0,750.0,0.0,13843.0,842.0,64.0,73.0,10035.0,1131.0,17088.0,0.0,58712.0,0.0,179892.0,2471.0,6698.0,11243.0,21882.0,5694.0,8073.0,3
1654851600,1654855200,4382.0,41058.0,39739.0,22340.0,19829.0,126524.0,14133.0,256531.0,1792.0,10988.0,1642.0,9324.0,122373.0,4484.0,515.0,497.0,399.0,311.0,240.0,0.0,592.0,413.0,0.0,1.0,41016.0,7097.0,3280.0,441.0,1928.0,123.0,6387.0,3636.0,356.0,96.0,190.0,174.0,0.0,5693.0,0.0,948.0,0.0,0.0,0.0,3355.0,2981.0,48.0,4188.0,566.0,424.0,514.0,49.0,27875.0,0.0,831.0,0.0,13783.0,1054.0,64.0,73.0,9924.0,1170.0,16838.0,0.0,61272.0,0.0,189200.0,2733.0,7199.0,11391.0,20858.0,6193.0,8035.0,3
1654855200,1654858800,4274.0,40617.0,39719.0,21938.0,20096.0,130140.0,13924.0,254706.0,1785.0,10664.0,1719.0,10047.0,123462.0,4555.0,518.0,729.0,392.0,234.0,238.0,0.0,812.0,446.0,0.0,1.0,42688.0,7102.0,3380.0,580.0,1908.0,124.0,6529.0,4124.0,356.0,92.0,92.0,168.0,0.0,5537.0,0.0,1040.0,0.0,0.0,0.0,3223.0,2750.0,48.0,4208.0,578.0,436.0,507.0,52.0,26710.0,0.0,839.0,0.0,13066.0,1267.0,64.0,72.0,9859.0,1089.0,16689.0,0.0,63200.0,0.0,188381.0,2877.0,7047.0,11572.0,21522.0,6289.0,8106.0,3
1654858800,1654862400,4294.0,40383.0,39579.0,21483.0,19995.0,131276.0,13715.0,248693.0,1764.0,10784.0,1625.0,9736.0,119470.0,4405.0,521.0,745.0,419.0,213.0,240.0,0.0,530.0,455.0,0.0,2.0,43224.0,7145.0,3388.0,725.0,1884.0,124.0,6492.0,5748.0,356.0,92.0,50.0,141.0,0.0,5281.0,0.0,1228.0,0.0,0.0,0.0,3229.0,3063.0,48.0,4174.0,583.0,428.0,511.0,51.0,26039.0,0.0,914.0,0.0,12241.0,1504.0,61.0,73.0,9806.0,1085.0,16698.0,0.0,65456.0,0.0,182621.0,3179.0,6866.0,11765.0,21195.0,6163.0,8286.0,3
1654862400,1654866000,4166.0,40563.0,39130.0,21374.0,20358.0,129692.0,13509.0,244198.0,1685.0,11420.0,1561.0,8913.0,110980.0,4302.0,526.0,573.0,450.0,217.0,239.0,0.0,968.0,430.0,0.0,2.0,43240.0,7152.0,3220.0,796.0,1872.0,132.0,6343.0,3712.0,356.0,92.0,386.0,126.0,0.0,4612.0,156.0,1318.0,0.0,0.0,0.0,3160.0,3339.0,48.0,3667.0,582.0,424.0,505.0,55.0,23312.0,0.0,1039.0,0.0,10317.0,1708.0,52.0,72.0,9660.0,1020.0,16711.0,0.0,64044.0,0.0,170274.0,3260.0,6311.0,11798.0,20193.0,5599.0,8286.0,3
1654866000,1654869600,4059.0,42990.0,39095.0,21556.0,20981.0,127416.0,13266.0,238621.0,1607.0,11540.0,1539.0,7877.0,98862.0,4945.0,536.0,545.0,479.0,217.0,240.0,0.0,1110.0,361.0,0.0,1.0,41740.0,7145.0,3164.0,748.0,1848.0,139.0,7073.0,3356.0,356.0,92.0,258.0,127.0,0.0,3532.0,192.0,1259.0,0.0,0.0,0.0,3474.0,3131.0,48.0,3360.0,583.0,420.0,498.0,52.0,21449.0,0.0,1060.0,0.0,9748.0,1814.0,52.0,69.0,9684.0,758.0,16631.0,0.0,62260.0,0.0,155651.0,2892.0,5242.0,11859.0,20240.0,5278.0,8690.0,1
1654869600,1654873200,4083.0,46379.0,38637.0,21383.0,21264.0,126992.0,13201.0,234445.0,1604.0,12532.0,1527.0,6121.0,82127.0,5405.0,532.0,564.0,503.0,268.0,239.0,0.0,1081.0,265.0,0.0,2.0,39772.0,7105.0,3108.0,560.0,1716.0,144.0,7186.0,5512.0,356.0,90.0,666.0,209.0,0.0,2629.0,132.0,1137.0,0.0,0.0,0.0,3738.0,2690.0,48.0,2396.0,583.0,408.0,500.0,50.0,19145.0,0.0,1047.0,0.0,9327.0,1974.0,52.0,67.0,9062.0,494.0,16620.0,0.0,63180.0,0.0,136517.0,2400.0,4326.0,11301.0,18933.0,4306.0,8726.0,4
1654873200,1654876800,4049.0,49058.0,38207.0,21147.0,21026.0,126760.0,12991.0,231981.0,1707.0,14020.0,1348.0,3721.0,59419.0,5178.0,541.0,599.0,526.0,556.0,240.0,350.0,1274.0,170.0,0.0,2.0,37104.0,7073.0,3164.0,490.0,1728.0,179.0,6954.0,6892.0,356.0,88.0,2815.0,207.0,0.0,1611.0,0.0,971.0,0.0,0.0,0.0,4500.0,2239.0,48.0,1241.0,582.0,416.0,508.0,53.0,16487.0,0.0,1024.0,0.0,9322.0,2129.0,52.0,79.0,9059.0,327.0,17226.0,0.0,63324.0,0.0,114060.0,1995.0,3296.0,11358.0,17382.0,3358.0,8095.0,4
